PsrID,FullName,ShortName,Extension
832,07-Sistema154 - 66 kV (Centro)\I. Río Melado 154 kV.ElmLod,I. Río Melado 154 kV,ElmLod
833,07-Sistema154 - 66 kV (Centro)\I. San Miguel 66 kV.ElmLod,I. San Miguel 66 kV,ElmLod
834,07-Sistema154 - 66 kV (Centro)\I. San Vicente T.T. 66 kV.ElmLod,I. San Vicente T.T. 66 kV,ElmLod
835,07-Sistema154 - 66 kV (Centro)\I. Teno1 13.2 kV.ElmLod,I. Teno1 13.2 kV,ElmLod
836,07-Sistema154 - 66 kV (Centro)\I. Teno2 13.2 kV.ElmLod,I. Teno2 13.2 kV,ElmLod
837,07-Sistema154 - 66 kV (Centro)\I. Tres Esquinas 66 kV.ElmLod,I. Tres Esquinas 66 kV,ElmLod
838,07-Sistema154 - 66 kV (Centro)\I. Tuniche 66 kV.ElmLod,I. Tuniche 66 kV,ElmLod
839,07-Sistema154 - 66 kV (Centro)\I. Villa Alegre 66 kV.ElmLod,I. Villa Alegre 66 kV,ElmLod
840,07-Sistema154 - 66 kV (Centro)\I. Viñales 23 kV.ElmLod,I. Viñales 23 kV,ElmLod
841,07-Sistema154 - 66 kV (Centro)\I. Ñiquén 66 kV.ElmLod,I. Ñiquén 66 kV,ElmLod
842,07-Sistema154 - 66 kV (Centro)\R. Alameda 1 66 kV.ElmLod,R. Alameda 1 66 kV,ElmLod
843,07-Sistema154 - 66 kV (Centro)\R. Alameda 2 66 kV.ElmLod,R. Alameda 2 66 kV,ElmLod
844,07-Sistema154 - 66 kV (Centro)\R. Alameda 3 66 kV.ElmLod,R. Alameda 3 66 kV,ElmLod
845,07-Sistema154 - 66 kV (Centro)\R. Buin 66 kV 1 Y 2.ElmLod,R. Buin 66 kV 1 Y 2,ElmLod
846,07-Sistema154 - 66 kV (Centro)\R. Cachapoal 66 kV.ElmLod,R. Cachapoal 66 kV,ElmLod
847,07-Sistema154 - 66 kV (Centro)\R. Cauquenes 66 kV 1.ElmLod,R. Cauquenes 66 kV 1,ElmLod
848,07-Sistema154 - 66 kV (Centro)\R. Cauquenes 66 kV 3.ElmLod,R. Cauquenes 66 kV 3,ElmLod
849,07-Sistema154 - 66 kV (Centro)\R. Chacahuín 1 66 kV.ElmLod,R. Chacahuín 1 66 kV,ElmLod
850,07-Sistema154 - 66 kV (Centro)\R. Chacahuín 2 66 kV.ElmLod,R. Chacahuín 2 66 kV,ElmLod
851,07-Sistema154 - 66 kV (Centro)\R. Chillán 1 66 kV.ElmLod,R. Chillán 1 66 kV,ElmLod
852,07-Sistema154 - 66 kV (Centro)\R. Chillán 2 66 kV.ElmLod,R. Chillán 2 66 kV,ElmLod
853,07-Sistema154 - 66 kV (Centro)\R. Chillán 4 66 kV.ElmLod,R. Chillán 4 66 kV,ElmLod
854,07-Sistema154 - 66 kV (Centro)\R. Chimbarongo 66 kV.ElmLod,R. Chimbarongo 66 kV,ElmLod
855,07-Sistema154 - 66 kV (Centro)\R. Chumaquito 2 66 kV.ElmLod,R. Chumaquito 2 66 kV,ElmLod
856,07-Sistema154 - 66 kV (Centro)\R. Chumaquito 66 kV.ElmLod,R. Chumaquito 66 kV,ElmLod
857,07-Sistema154 - 66 kV (Centro)\R. Cipreses 154 kV.ElmLod,R. Cipreses 154 kV,ElmLod
858,07-Sistema154 - 66 kV (Centro)\R. Cocharcas 66 kV 1.ElmLod,R. Cocharcas 66 kV 1,ElmLod
859,07-Sistema154 - 66 kV (Centro)\R. Cocharcas 66 kV 2.ElmLod,R. Cocharcas 66 kV 2,ElmLod
860,07-Sistema154 - 66 kV (Centro)\R. Colchagua 66 kV.ElmLod,R. Colchagua 66 kV,ElmLod
861,07-Sistema154 - 66 kV (Centro)\R. Constitucion 2.ElmLod,R. Constitucion 2,ElmLod
862,07-Sistema154 - 66 kV (Centro)\R. Constitucion 3.ElmLod,R. Constitucion 3,ElmLod
863,07-Sistema154 - 66 kV (Centro)\R. Constitución 66 kV.ElmLod,R. Constitución 66 kV,ElmLod
864,07-Sistema154 - 66 kV (Centro)\R. Curicó CEC 1 66 kV.ElmLod,R. Curicó CEC 1 66 kV,ElmLod
865,07-Sistema154 - 66 kV (Centro)\R. Curicó CEC 2 66 kV.ElmLod,R. Curicó CEC 2 66 kV,ElmLod
866,07-Sistema154 - 66 kV (Centro)\R. Curicó CGE 1 66 kV.ElmLod,R. Curicó CGE 1 66 kV,ElmLod
867,07-Sistema154 - 66 kV (Centro)\R. Curicó CGE 2 66 kV.ElmLod,R. Curicó CGE 2 66 kV,ElmLod
868,07-Sistema154 - 66 kV (Centro)\R. El Maitén 66 kV.ElmLod,R. El Maitén 66 kV,ElmLod
869,07-Sistema154 - 66 kV (Centro)\R. El Manzano 1 66 kV.ElmLod,R. El Manzano 1 66 kV,ElmLod
870,07-Sistema154 - 66 kV (Centro)\R. El Manzano 2 66 kV.ElmLod,R. El Manzano 2 66 kV,ElmLod
871,07-Sistema154 - 66 kV (Centro)\R. El Monte 66 kV.ElmLod,R. El Monte 66 kV,ElmLod
872,07-Sistema154 - 66 kV (Centro)\R. El Paico.ElmLod,R. El Paico,ElmLod
873,07-Sistema154 - 66 kV (Centro)\R. Fatima 1 66 kV.ElmLod,R. Fatima 1 66 kV,ElmLod
874,07-Sistema154 - 66 kV (Centro)\R. Fatima 2 66 kV.ElmLod,R. Fatima 2 66 kV,ElmLod
875,07-Sistema154 - 66 kV (Centro)\R. Fuentecilla 66 kV.ElmLod,R. Fuentecilla 66 kV,ElmLod
876,07-Sistema154 - 66 kV (Centro)\R. Graneros 66 kV.ElmLod,R. Graneros 66 kV,ElmLod
877,07-Sistema154 - 66 kV (Centro)\R. Hospital 66 kV 1.ElmLod,R. Hospital 66 kV 1,ElmLod
878,07-Sistema154 - 66 kV (Centro)\R. Hospital 66 kV 2.ElmLod,R. Hospital 66 kV 2,ElmLod
879,07-Sistema154 - 66 kV (Centro)\R. Hualañe 66 kV.ElmLod,R. Hualañe 66 kV,ElmLod
880,07-Sistema154 - 66 kV (Centro)\R. I. Maipo 1 66 kV.ElmLod,R. I. Maipo 1 66 kV,ElmLod
881,07-Sistema154 - 66 kV (Centro)\R. I. Maipo 2 66 kV.ElmLod,R. I. Maipo 2 66 kV,ElmLod
882,07-Sistema154 - 66 kV (Centro)\R. Itahue 66 kV.ElmLod,R. Itahue 66 kV,ElmLod
883,07-Sistema154 - 66 kV (Centro)\R. La Palma 66 kV 1.ElmLod,R. La Palma 66 kV 1,ElmLod
884,07-Sistema154 - 66 kV (Centro)\R. La Palma 66 kV 2.ElmLod,R. La Palma 66 kV 2,ElmLod
885,07-Sistema154 - 66 kV (Centro)\R. La Ronda 66 kV.ElmLod,R. La Ronda 66 kV,ElmLod
886,07-Sistema154 - 66 kV (Centro)\R. La Vega 66 kV.ElmLod,R. La Vega 66 kV,ElmLod
887,07-Sistema154 - 66 kV (Centro)\R. Larqui.ElmLod,R. Larqui,ElmLod
888,07-Sistema154 - 66 kV (Centro)\R. Las Cabras 1 66 kV.ElmLod,R. Las Cabras 1 66 kV,ElmLod
889,07-Sistema154 - 66 kV (Centro)\R. Las Cabras 2 66 kV.ElmLod,R. Las Cabras 2 66 kV,ElmLod
890,07-Sistema154 - 66 kV (Centro)\R. Licantén 66 kV.ElmLod,R. Licantén 66 kV,ElmLod
891,07-Sistema154 - 66 kV (Centro)\R. Linares 66 kV.ElmLod,R. Linares 66 kV,ElmLod
892,07-Sistema154 - 66 kV (Centro)\R. Linares Norte 1.ElmLod,R. Linares Norte 1,ElmLod
893,07-Sistema154 - 66 kV (Centro)\R. Linares Norte 2.ElmLod,R. Linares Norte 2,ElmLod
894,07-Sistema154 - 66 kV (Centro)\R. Lo Miranda 66 kV.ElmLod,R. Lo Miranda 66 kV,ElmLod
895,07-Sistema154 - 66 kV (Centro)\R. Longavi 66kV.ElmLod,R. Longavi 66kV,ElmLod
896,07-Sistema154 - 66 kV (Centro)\R. Loreto 66 kV.ElmLod,R. Loreto 66 kV,ElmLod
897,07-Sistema154 - 66 kV (Centro)\R. Los Maquis.ElmLod,R. Los Maquis,ElmLod
898,07-Sistema154 - 66 kV (Centro)\R. Los Tilos Bulnes.ElmLod,R. Los Tilos Bulnes,ElmLod
899,07-Sistema154 - 66 kV (Centro)\R. Machalí.ElmLod,R. Machalí,ElmLod
900,07-Sistema154 - 66 kV (Centro)\R. Malloa 66 kV.ElmLod,R. Malloa 66 kV,ElmLod
901,07-Sistema154 - 66 kV (Centro)\R. Maule 66 kV 1.ElmLod,R. Maule 66 kV 1,ElmLod
902,07-Sistema154 - 66 kV (Centro)\R. Molina 1 66 kV.ElmLod,R. Molina 1 66 kV,ElmLod
903,07-Sistema154 - 66 kV (Centro)\R. Molina 2 66 kV.ElmLod,R. Molina 2 66 kV,ElmLod
904,07-Sistema154 - 66 kV (Centro)\R. Montenegro 13.8kV.ElmLod,R. Montenegro 13.8kV,ElmLod
905,07-Sistema154 - 66 kV (Centro)\R. Nancagua 66 kV.ElmLod,R. Nancagua 66 kV,ElmLod
906,07-Sistema154 - 66 kV (Centro)\R. Nirivilo 66 kV 1.ElmLod,R. Nirivilo 66 kV 1,ElmLod
907,07-Sistema154 - 66 kV (Centro)\R. Nirivilo 66 kV 2.ElmLod,R. Nirivilo 66 kV 2,ElmLod
908,07-Sistema154 - 66 kV (Centro)\R. Panguilemo 66kV.ElmLod,R. Panguilemo 66kV,ElmLod
909,07-Sistema154 - 66 kV (Centro)\R. Panimavida 1 66 kV.ElmLod,R. Panimavida 1 66 kV,ElmLod
910,07-Sistema154 - 66 kV (Centro)\R. Panimavida 2 66 kV.ElmLod,R. Panimavida 2 66 kV,ElmLod
911,07-Sistema154 - 66 kV (Centro)\R. Parral 66 kV.ElmLod,R. Parral 66 kV,ElmLod
912,07-Sistema154 - 66 kV (Centro)\R. Parronal 66 kV.ElmLod,R. Parronal 66 kV,ElmLod
913,07-Sistema154 - 66 kV (Centro)\R. Paso Hondo.ElmLod,R. Paso Hondo,ElmLod
914,07-Sistema154 - 66 kV (Centro)\R. Pelequen 66 kV.ElmLod,R. Pelequen 66 kV,ElmLod
915,07-Sistema154 - 66 kV (Centro)\R. Pelequen 66 kV 2.ElmLod,R. Pelequen 66 kV 2,ElmLod
916,07-Sistema154 - 66 kV (Centro)\R. Piduco 1 66 kV.ElmLod,R. Piduco 1 66 kV,ElmLod
917,07-Sistema154 - 66 kV (Centro)\R. Piduco 2 66 kV.ElmLod,R. Piduco 2 66 kV,ElmLod
918,07-Sistema154 - 66 kV (Centro)\R. Placilla 66 kV.ElmLod,R. Placilla 66 kV,ElmLod
919,07-Sistema154 - 66 kV (Centro)\R. Pueblo Seco 154 kV.ElmLod,R. Pueblo Seco 154 kV,ElmLod
920,07-Sistema154 - 66 kV (Centro)\R. PuntaCortes 4.ElmLod,R. PuntaCortes 4,ElmLod
921,07-Sistema154 - 66 kV (Centro)\R. Puquillay 66 kV.ElmLod,R. Puquillay 66 kV,ElmLod
922,07-Sistema154 - 66 kV (Centro)\R. Q. Tilcoco 1 66 kV.ElmLod,R. Q. Tilcoco 1 66 kV,ElmLod
923,07-Sistema154 - 66 kV (Centro)\R. Q. Tilcoco 2 66 kV.ElmLod,R. Q. Tilcoco 2 66 kV,ElmLod
924,07-Sistema154 - 66 kV (Centro)\R. Quilmo II 66 kV.ElmLod,R. Quilmo II 66 kV,ElmLod
925,07-Sistema154 - 66 kV (Centro)\R. Quinta 1 66 kV.ElmLod,R. Quinta 1 66 kV,ElmLod
926,07-Sistema154 - 66 kV (Centro)\R. Quinta 2 66 kV.ElmLod,R. Quinta 2 66 kV,ElmLod
927,07-Sistema154 - 66 kV (Centro)\R. Ranguili 66 kV 1.ElmLod,R. Ranguili 66 kV 1,ElmLod
928,07-Sistema154 - 66 kV (Centro)\R. Ranguili 66 kV 2.ElmLod,R. Ranguili 66 kV 2,ElmLod
929,07-Sistema154 - 66 kV (Centro)\R. Rauquén 66 kV 1.ElmLod,R. Rauquén 66 kV 1,ElmLod
930,07-Sistema154 - 66 kV (Centro)\R. Rauquén 66 kV 2.ElmLod,R. Rauquén 66 kV 2,ElmLod
931,07-Sistema154 - 66 kV (Centro)\R. Rengo 66 kV.ElmLod,R. Rengo 66 kV,ElmLod
932,07-Sistema154 - 66 kV (Centro)\R. Retiro 66 kV.ElmLod,R. Retiro 66 kV,ElmLod
933,07-Sistema154 - 66 kV (Centro)\R. Rosario 66 kV.ElmLod,R. Rosario 66 kV,ElmLod
934,07-Sistema154 - 66 kV (Centro)\R. San Carlos 1 66 kV.ElmLod,R. San Carlos 1 66 kV,ElmLod
935,07-Sistema154 - 66 kV (Centro)\R. San Carlos 2 66 kV.ElmLod,R. San Carlos 2 66 kV,ElmLod
936,07-Sistema154 - 66 kV (Centro)\R. San Clemente 66 kV.ElmLod,R. San Clemente 66 kV,ElmLod
937,07-Sistema154 - 66 kV (Centro)\R. San Fernando 66 kV.ElmLod,R. San Fernando 66 kV,ElmLod
938,07-Sistema154 - 66 kV (Centro)\R. San Gregorio 66kV 1.ElmLod,R. San Gregorio 66kV 1,ElmLod
939,07-Sistema154 - 66 kV (Centro)\R. San Gregorio 66kV 2.ElmLod,R. San Gregorio 66kV 2,ElmLod
940,07-Sistema154 - 66 kV (Centro)\R. San Javier 66 kV.ElmLod,R. San Javier 66 kV,ElmLod
941,07-Sistema154 - 66 kV (Centro)\R. San Miguel 66 kV.ElmLod,R. San Miguel 66 kV,ElmLod
942,07-Sistema154 - 66 kV (Centro)\R. San Rafael 66 kV.ElmLod,R. San Rafael 66 kV,ElmLod
943,07-Sistema154 - 66 kV (Centro)\R. San Vicente T.T. 66 kV.ElmLod,R. San Vicente T.T. 66 kV,ElmLod
944,07-Sistema154 - 66 kV (Centro)\R. Santa Elvira 1 66 kV.ElmLod,R. Santa Elvira 1 66 kV,ElmLod
945,07-Sistema154 - 66 kV (Centro)\R. Santa Elvira 2 66 kV.ElmLod,R. Santa Elvira 2 66 kV,ElmLod
946,07-Sistema154 - 66 kV (Centro)\R. Santa Elvira 3 66 kV.ElmLod,R. Santa Elvira 3 66 kV,ElmLod
947,07-Sistema154 - 66 kV (Centro)\R. Talca 1 66 kV.ElmLod,R. Talca 1 66 kV,ElmLod
948,07-Sistema154 - 66 kV (Centro)\R. Talca 2 66 kV.ElmLod,R. Talca 2 66 kV,ElmLod
949,07-Sistema154 - 66 kV (Centro)\R. Talca 3 66 kV.ElmLod,R. Talca 3 66 kV,ElmLod
950,07-Sistema154 - 66 kV (Centro)\R. Talca 4 66 kV.ElmLod,R. Talca 4 66 kV,ElmLod
951,07-Sistema154 - 66 kV (Centro)\R. Teno 13.2 kV.ElmLod,R. Teno 13.2 kV,ElmLod
952,07-Sistema154 - 66 kV (Centro)\R. Tres Esquinas 1 66 kV.ElmLod,R. Tres Esquinas 1 66 kV,ElmLod
953,07-Sistema154 - 66 kV (Centro)\R. Tres Esquinas 2 66 kV.ElmLod,R. Tres Esquinas 2 66 kV,ElmLod
954,07-Sistema154 - 66 kV (Centro)\R. Tuniche 66 kV.ElmLod,R. Tuniche 66 kV,ElmLod
955,07-Sistema154 - 66 kV (Centro)\R. Villa Alegre 66 kV.ElmLod,R. Villa Alegre 66 kV,ElmLod
956,07-Sistema154 - 66 kV (Centro)\R. Villa Prat 1 66 kV.ElmLod,R. Villa Prat 1 66 kV,ElmLod
957,07-Sistema154 - 66 kV (Centro)\R. Villa Prat 2 66 kV.ElmLod,R. Villa Prat 2 66 kV,ElmLod
958,07-Sistema154 - 66 kV (Centro)\R. Viñales 23 kV.ElmLod,R. Viñales 23 kV,ElmLod
959,07-Sistema154 - 66 kV (Centro)\R. Yerbas Buenas 154 kV.ElmLod,R. Yerbas Buenas 154 kV,ElmLod
960,07-Sistema154 - 66 kV (Centro)\SS/AA HP Curillinque.ElmLod,SS/AA HP Curillinque,ElmLod
961,07-Sistema154 - 66 kV (Centro)\SS/AA HP Isla.ElmLod,SS/AA HP Isla,ElmLod
962,07-Sistema154 - 66 kV (Centro)\SS/AA S/E Itahue.ElmLod,SS/AA S/E Itahue,ElmLod
963,07-Sistema154 - 66 kV (Centro)\SS/AA TER Esperanza U3.ElmLod,SS/AA TER Esperanza U3,ElmLod
964,07-Sistema154 - 66 kV (Centro)\SS/AA TER Teno Gas.ElmLod,SS/AA TER Teno Gas,ElmLod
965,07-Sistema154 - 66 kV (Centro)\PMG Quilmo\R. Quilmo 66 kV.ElmLod,R. Quilmo 66 kV,ElmLod
966,07-Sistema154 - 66 kV (Centro)\S/E CENTRAL SAN JAVIER IyII 66 KV\SS/AA San Javier.ElmLod,SS/AA San Javier,ElmLod
967,07-Sistema154 - 66 kV (Centro)\S/E CENTRAL SAN JAVIER IyII 66 KV\SS/AA San Javier 1.ElmLod,SS/AA San Javier 1,ElmLod
968,07-Sistema154 - 66 kV (Centro)\S/E CENTRAL SAN JAVIER IyII 66 KV\SS/AA San Javier 2.ElmLod,SS/AA San Javier 2,ElmLod
969,07-Sistema154 - 66 kV (Centro)\S/E EL RUIL 66 kV\R. El Ruil 66kV.ElmLod,R. El Ruil 66kV,ElmLod
970,07-Sistema154 - 66 kV (Centro)\S/E HUALTE 66 kV\R. Hualte 33kV 1.ElmLod,R. Hualte 33kV 1,ElmLod
971,07-Sistema154 - 66 kV (Centro)\S/E HUALTE 66 kV\R. Hualte 33kv 2.ElmLod,R. Hualte 33kv 2,ElmLod
972,07-Sistema154 - 66 kV (Centro)\S/E HUALTE 66 kV\R. Quirihue 33 kV 1.ElmLod,R. Quirihue 33 kV 1,ElmLod
973,07-Sistema154 - 66 kV (Centro)\S/E HUALTE 66 kV\R. Quirihue 33 kV 2.ElmLod,R. Quirihue 33 kV 2,ElmLod
974,07-Sistema154 - 66 kV (Centro)\S/E SAN FRANCISCO DE MOSTAZAL 66 kV\I. San Francisco 66 kV.ElmLod,I. San Francisco 66 kV,ElmLod
975,07-Sistema154 - 66 kV (Centro)\S/E SAN FRANCISCO DE MOSTAZAL 66 kV\R. San Francisco 66 kV.ElmLod,R. San Francisco 66 kV,ElmLod
976,08-Charrúa\I. Bucalemu 66 kV.ElmLod,I. Bucalemu 66 kV,ElmLod
977,08-Charrúa\I. Cholguan 220 kV.ElmLod,I. Cholguan 220 kV,ElmLod
978,08-Charrúa\I. Cholguán 66 kV.ElmLod,I. Cholguán 66 kV,ElmLod
979,08-Charrúa\I. El Avellano.ElmLod,I. El Avellano,ElmLod
980,08-Charrúa\I. Fibranova.ElmLod,I. Fibranova,ElmLod
981,08-Charrúa\I. Inforsa 1.ElmLod,I. Inforsa 1,ElmLod
982,08-Charrúa\I. Inforsa 2.ElmLod,I. Inforsa 2,ElmLod
983,08-Charrúa\I. Inforsa 3.ElmLod,I. Inforsa 3,ElmLod
984,08-Charrúa\I. Laja (CMPC)_1.ElmLod,I. Laja (CMPC)_1,ElmLod
985,08-Charrúa\I. Laja (CMPC)_2.ElmLod,I. Laja (CMPC)_2,ElmLod
986,08-Charrúa\I. Laja (CMPC)_3.ElmLod,I. Laja (CMPC)_3,ElmLod
987,08-Charrúa\I. Laja (CMPC)_B.ElmLod,I. Laja (CMPC)_B,ElmLod
988,08-Charrúa\I. Laja (CMPC)_D.ElmLod,I. Laja (CMPC)_D,ElmLod
989,08-Charrúa\I. Laja 66 kV.ElmLod,I. Laja 66 kV,ElmLod
990,08-Charrúa\I. Los Angeles 154 kV.ElmLod,I. Los Angeles 154 kV,ElmLod
991,08-Charrúa\I. Los Angeles 66 kV 1.ElmLod,I. Los Angeles 66 kV 1,ElmLod
992,08-Charrúa\I. Manso de Velasco 66 kV.ElmLod,I. Manso de Velasco 66 kV,ElmLod
993,08-Charrúa\I. Masisa.ElmLod,I. Masisa,ElmLod
994,08-Charrúa\I. Monte Aguila 66 kV.ElmLod,I. Monte Aguila 66 kV,ElmLod
995,08-Charrúa\I. Pacífico_1.ElmLod,I. Pacífico_1,ElmLod
996,08-Charrúa\I. Pacífico_2.ElmLod,I. Pacífico_2,ElmLod
997,08-Charrúa\I. Pangue 66 kV.ElmLod,I. Pangue 66 kV,ElmLod
998,08-Charrúa\I. Renaico 66 kV.ElmLod,I. Renaico 66 kV,ElmLod
999,08-Charrúa\I. Santa Fe 154 kV.ElmLod,I. Santa Fe 154 kV,ElmLod
1000,08-Charrúa\R. Angol 66 kV.ElmLod,R. Angol 66 kV,ElmLod
1001,08-Charrúa\R. Cabrero 1 66 kV.ElmLod,R. Cabrero 1 66 kV,ElmLod
1002,08-Charrúa\R. Cabrero 2 66 kV.ElmLod,R. Cabrero 2 66 kV,ElmLod
1003,08-Charrúa\R. Charrúa 154 kV.ElmLod,R. Charrúa 154 kV,ElmLod
1004,08-Charrúa\R. Charrúa 66 kV.ElmLod,R. Charrúa 66 kV,ElmLod
1005,08-Charrúa\R. Cholguán 220 kV.ElmLod,R. Cholguán 220 kV,ElmLod
1006,08-Charrúa\R. Cholguán 66 kV.ElmLod,R. Cholguán 66 kV,ElmLod
1007,08-Charrúa\R. Coopelan 220 kV.ElmLod,R. Coopelan 220 kV,ElmLod
1008,08-Charrúa\R. Deuco 66 kV.ElmLod,R. Deuco 66 kV,ElmLod
1009,08-Charrúa\R. El Avellano.ElmLod,R. El Avellano,ElmLod
1010,08-Charrúa\R. Laja 1 66 kV.ElmLod,R. Laja 1 66 kV,ElmLod
1011,08-Charrúa\R. Laja 2 66 kV.ElmLod,R. Laja 2 66 kV,ElmLod
1012,08-Charrúa\R. Los Angeles 66 kV 1.ElmLod,R. Los Angeles 66 kV 1,ElmLod
1013,08-Charrúa\R. Los Sauces.ElmLod,R. Los Sauces,ElmLod
1014,08-Charrúa\R. Manso de Velasco 66 kV.ElmLod,R. Manso de Velasco 66 kV,ElmLod
1015,08-Charrúa\R. Nahuelbuta 66 kV.ElmLod,R. Nahuelbuta 66 kV,ElmLod
1016,08-Charrúa\R. Negrete 23 kV.ElmLod,R. Negrete 23 kV,ElmLod
1017,08-Charrúa\R. Rucue 220 kV.ElmLod,R. Rucue 220 kV,ElmLod
1018,08-Charrúa\R. Santa Barbara 66 kV.ElmLod,R. Santa Barbara 66 kV,ElmLod
1019,08-Charrúa\SS/AA HP Abanico.ElmLod,SS/AA HP Abanico,ElmLod
1020,08-Charrúa\SS/AA PE Duqueco.ElmLod,SS/AA PE Duqueco,ElmLod
1021,08-Charrúa\SS/AA PE Mesamavida.ElmLod,SS/AA PE Mesamavida,ElmLod
1022,08-Charrúa\SS/AA PE Negrete.ElmLod,SS/AA PE Negrete,ElmLod
1023,08-Charrúa\SS/AA S/E El Toro.ElmLod,SS/AA S/E El Toro,ElmLod
1024,08-Charrúa\SS/AA TER Los Guindos I.ElmLod,SS/AA TER Los Guindos I,ElmLod
1025,08-Charrúa\SS/AA TER Los Guindos II.ElmLod,SS/AA TER Los Guindos II,ElmLod
1026,08-Charrúa\SS/AA TER Santa María.ElmLod,SS/AA TER Santa María,ElmLod
1027,08-Charrúa\S/E CELULOSA SANTA FE 220 KV\I. Santa Fe 1.ElmLod,I. Santa Fe 1,ElmLod
1028,08-Charrúa\S/E CELULOSA SANTA FE 220 KV\I. Santa Fe_U1.ElmLod,I. Santa Fe_U1,ElmLod
1029,08-Charrúa\S/E CELULOSA SANTA FE 220 KV\I. Santa Fe_U2.ElmLod,I. Santa Fe_U2,ElmLod
1030,08-Charrúa\S/E CELULOSA SANTA FE 220 KV\I. Santa Fe_U3.ElmLod,I. Santa Fe_U3,ElmLod
1031,08-Charrúa\S/E CENTRAL SANTA MARIA 220 kV\I. Santa Maria TR2.ElmLod,I. Santa Maria TR2,ElmLod
1032,08-Charrúa\S/E CHARRUA 500 kV\SS/AA S/E Charrúa TR4.ElmLod,SS/AA S/E Charrúa TR4,ElmLod
1033,08-Charrúa\S/E LOS ANGELES (CGE) 154 kV\R. Los Angeles 66 kV 2.ElmLod,R. Los Angeles 66 kV 2,ElmLod
1034,09-Concepción\I. A. Blancas 66 kV.ElmLod,I. A. Blancas 66 kV,ElmLod
1035,09-Concepción\I. Arauco.ElmLod,I. Arauco,ElmLod
1036,09-Concepción\I. C. BioBio 66 kV.ElmLod,I. C. BioBio 66 kV,ElmLod
1037,09-Concepción\I. CAP 1.ElmLod,I. CAP 1,ElmLod
1038,09-Concepción\I. CAP 2.ElmLod,I. CAP 2,ElmLod
1039,09-Concepción\I. CAP 3.ElmLod,I. CAP 3,ElmLod
1040,09-Concepción\I. CAP 4.ElmLod,I. CAP 4,ElmLod
1041,09-Concepción\I. Chiguayante 66 kV.ElmLod,I. Chiguayante 66 kV,ElmLod
1042,09-Concepción\I. Concepción 66 kV.ElmLod,I. Concepción 66 kV,ElmLod
1043,09-Concepción\I. ENAP BIOBIO 1.ElmLod,I. ENAP BIOBIO 1,ElmLod
1044,09-Concepción\I. ENAP BIOBIO 2.ElmLod,I. ENAP BIOBIO 2,ElmLod
1045,09-Concepción\I. Ejercito 66 kV.ElmLod,I. Ejercito 66 kV,ElmLod
1046,09-Concepción\I. Eka Nobel 1 154 kV.ElmLod,I. Eka Nobel 1 154 kV,ElmLod
1047,09-Concepción\I. Eka Nobel 2 154 kV.ElmLod,I. Eka Nobel 2 154 kV,ElmLod
1048,09-Concepción\I. El Manco 66 kV.ElmLod,I. El Manco 66 kV,ElmLod
1049,09-Concepción\I. Escuadrón 66 kV.ElmLod,I. Escuadrón 66 kV,ElmLod
1050,09-Concepción\I. Fesub 66 kV.ElmLod,I. Fesub 66 kV,ElmLod
1051,09-Concepción\I. Fopaco 154 kV.ElmLod,I. Fopaco 154 kV,ElmLod
1052,09-Concepción\I. Fopaco 6 kV.ElmLod,I. Fopaco 6 kV,ElmLod
1053,09-Concepción\I. Inchalam 13.8 kV.ElmLod,I. Inchalam 13.8 kV,ElmLod
1054,09-Concepción\I. Indura.ElmLod,I. Indura,ElmLod
1055,09-Concepción\I. Latorre 66 kV.ElmLod,I. Latorre 66 kV,ElmLod
1056,09-Concepción\I. Lirquén.ElmLod,I. Lirquén,ElmLod
1057,09-Concepción\I. MAPA 220 kV TR10.ElmLod,I. MAPA 220 kV TR10,ElmLod
1058,09-Concepción\I. MAPA 220 kV TR9.ElmLod,I. MAPA 220 kV TR9,ElmLod
1059,09-Concepción\I. Mapal 154 kV.ElmLod,I. Mapal 154 kV,ElmLod
1060,09-Concepción\I. Moly-COP + Imsa 13.8 kV.ElmLod,I. Moly-COP + Imsa 13.8 kV,ElmLod
1061,09-Concepción\I. Oxy 1 154 kV.ElmLod,I. Oxy 1 154 kV,ElmLod
1062,09-Concepción\I. Oxy 2 154 kV.ElmLod,I. Oxy 2 154 kV,ElmLod
1063,09-Concepción\I. PETROPOWER.ElmLod,I. PETROPOWER,ElmLod
1064,09-Concepción\I. Perales 66 kV.ElmLod,I. Perales 66 kV,ElmLod
1065,09-Concepción\I. Petrodow 154 kV.ElmLod,I. Petrodow 154 kV,ElmLod
1066,09-Concepción\I. Petrox 66 kV.ElmLod,I. Petrox 66 kV,ElmLod
1067,09-Concepción\I. Polpaico 66 kV.ElmLod,I. Polpaico 66 kV,ElmLod
1068,09-Concepción\I. Talcahuano 66 kV.ElmLod,I. Talcahuano 66 kV,ElmLod
1069,09-Concepción\I. Talcahuano 66 kV(1).ElmLod,I. Talcahuano 66 kV(1),ElmLod
1070,09-Concepción\I. Tumbes 66 kV.ElmLod,I. Tumbes 66 kV,ElmLod
1071,09-Concepción\R. A. Blancas 66 kV.ElmLod,R. A. Blancas 66 kV,ElmLod
1072,09-Concepción\R. Andalien 1 66 kV.ElmLod,R. Andalien 1 66 kV,ElmLod
1073,09-Concepción\R. Andalien 2 66 kV.ElmLod,R. Andalien 2 66 kV,ElmLod
1074,09-Concepción\R. Carampangue 1 66 kV.ElmLod,R. Carampangue 1 66 kV,ElmLod
